production_id,production_date,machine_id,product_id,location_id,shift,units_produced,defect_count,defect_rate,production_hours,production_status
PROD_0146081,2025-09-22,MACH_000624,PROD_03415,LOC_00164,Morning,357,8,0.0224,9.83,Completed
PROD_0242508,2022-11-24,MACH_000470,PROD_02516,LOC_00172,Evening,452,17,0.0376,10.96,Completed
PROD_0136649,2026-02-17,MACH_000494,PROD_01211,LOC_00119,Morning,213,6,0.0282,4.98,Completed
PROD_0187649,2021-07-31,MACH_000704,PROD_04513,LOC_00093,Evening,397,15,0.0378,8.12,Completed
PROD_0008602,2021-03-24,MACH_000923,PROD_03564,LOC_00160,Morning,70,1,0.0143,10.58,Completed
PROD_0267416,2025-01-14,MACH_001320,PROD_03223,LOC_00241,Morning,149,0,0.0,11.9,Completed
PROD_0030964,2023-03-08,MACH_000055,PROD_03345,LOC_00033,Morning,284,8,0.0282,9.53,Completed
PROD_0194707,2023-05-27,MACH_000668,PROD_02079,LOC_00179,Night,199,5,0.0251,8.29,Completed
PROD_0200874,2022-12-11,MACH_001257,PROD_04517,LOC_00006,Night,480,19,0.0396,7.69,Completed
PROD_0158634,2022-03-29,MACH_001259,PROD_02565,LOC_00250,Night,82,3,0.0366,6.09,Completed
PROD_0235669,2022-06-30,MACH_001013,PROD_04624,LOC_00235,Night,299,12,0.0401,7.81,Completed
PROD_0006582,2025-03-12,MACH_001088,PROD_02640,LOC_00237,Morning,118,4,0.0339,5.91,Completed
PROD_0066586,2022-10-13,MACH_000627,PROD_03803,LOC_00006,Morning,239,4,0.0167,4.12,Completed
PROD_0178191,2021-08-10,MACH_000998,PROD_00811,LOC_00247,Evening,169,1,0.0059,4.93,Completed
PROD_0071222,2022-10-14,MACH_000695,PROD_02713,LOC_00054,Morning,397,2,0.005,6.91,Completed
PROD_0072496,2024-10-06,MACH_001126,PROD_02661,LOC_00160,Evening,115,4,0.0348,8.53,Completed
PROD_0196753,2024-05-27,MACH_001183,PROD_00918,LOC_00078,Night,479,8,0.0167,4.51,Completed
PROD_0232809,2024-12-22,MACH_001057,PROD_02654,LOC_00013,Evening,152,1,0.0066,5.49,Completed
PROD_0244372,2025-04-10,MACH_000168,PROD_03191,LOC_00025,Night,408,17,0.0417,8.41,Completed
PROD_0131958,2025-02-11,MACH_000162,PROD_02915,LOC_00041,Morning,216,2,0.0093,8.07,Completed
PROD_0115919,2021-07-05,MACH_000519,PROD_01373,LOC_00166,Morning,261,2,0.0077,2.17,Completed
PROD_0148683,2025-02-07,MACH_000849,PROD_02787,LOC_00200,Morning,161,2,0.0124,10.88,Completed
PROD_0045087,2026-03-09,MACH_000448,PROD_02628,LOC_00239,Evening,190,1,0.0053,7.96,Completed
PROD_0047237,2025-10-04,MACH_001043,PROD_04034,LOC_00051,Morning,391,11,0.0281,10.01,Completed
PROD_0234898,2023-06-22,MACH_000886,PROD_00561,LOC_00019,Morning,273,1,0.0037,2.56,Completed
PROD_0282703,2022-09-21,MACH_000518,PROD_01262,LOC_00141,Evening,294,8,0.0272,8.12,Completed
PROD_0267088,2026-02-28,MACH_000183,PROD_02111,LOC_00185,Evening,476,13,0.0273,6.75,Completed
PROD_0150924,2024-03-04,MACH_000445,PROD_01189,LOC_00125,Evening,421,6,0.0143,10.17,Completed
PROD_0129360,2022-03-17,MACH_000526,PROD_00541,LOC_00228,Night,325,10,0.0308,7.7,Completed
PROD_0295912,2023-10-13,MACH_000167,PROD_00884,LOC_00099,Night,423,17,0.0402,7.86,Completed
PROD_0072652,2025-03-05,MACH_000588,PROD_00689,LOC_00231,Morning,431,2,0.0046,8.68,Completed
PROD_0164367,2025-08-19,MACH_001104,PROD_01949,LOC_00040,Evening,474,16,0.0338,4.51,Completed
PROD_0163858,2021-10-15,MACH_001406,PROD_02239,LOC_00011,Morning,404,7,0.0173,11.62,Completed
PROD_0196049,2025-05-05,MACH_000436,PROD_02039,LOC_00020,Night,265,10,0.0377,3.51,Completed
PROD_0120945,2023-06-06,MACH_000578,PROD_04051,LOC_00085,Night,368,1,0.0027,6.48,UNKNOWN
PROD_0163883,2025-07-09,MACH_001256,PROD_03944,LOC_00151,Morning,195,2,0.0103,8.01,Completed
PROD_0062082,2025-09-12,MACH_000450,PROD_01948,LOC_00021,Evening,434,19,0.0438,7.72,In Progress
PROD_0103589,2026-03-15,MACH_001056,PROD_03457,LOC_00011,Morning,104,1,0.0096,4.27,Completed
PROD_0223905,2021-06-20,MACH_000849,PROD_00044,LOC_00107,Morning,117,4,0.0342,7.29,Completed
PROD_0154101,2021-12-18,MACH_000152,PROD_00134,LOC_00235,Night,108,0,0.0,7.19,Completed
PROD_0115697,2021-01-28,MACH_000162,PROD_04393,LOC_00069,Night,245,7,0.0286,11.8,Completed
PROD_0030912,2023-06-26,MACH_000310,PROD_02760,LOC_00042,Night,186,4,0.0215,6.1,In Progress
PROD_0214899,2024-02-26,MACH_001329,PROD_02583,LOC_00047,Night,223,0,0.0,4.51,Completed
PROD_0282988,2021-08-21,MACH_000362,PROD_04495,LOC_00023,Morning,163,6,0.0368,4.85,Completed
PROD_0048312,2025-07-31,MACH_001308,PROD_00972,LOC_00091,Night,201,3,0.0149,9.41,Completed
PROD_0071949,2024-07-11,MACH_001452,PROD_03026,LOC_00143,Morning,435,20,0.046,10.52,Completed
PROD_0229364,2022-01-04,MACH_000214,PROD_01505,LOC_00024,Morning,185,3,0.0162,2.56,Completed
PROD_0199530,2024-12-19,MACH_000136,PROD_01142,LOC_00218,Night,177,1,0.0056,5.82,Completed
PROD_0049985,2025-12-21,MACH_000278,PROD_04307,LOC_00006,Morning,188,0,0.0,11.09,Completed
PROD_0224174,2022-10-09,MACH_000796,PROD_03311,LOC_00162,Evening,254,11,0.0433,5.86,Completed
PROD_0020892,2025-12-21,MACH_001441,PROD_03802,LOC_00236,Morning,477,11,0.0231,6.75,In Progress
PROD_0035101,2025-06-19,MACH_000075,PROD_03643,LOC_00215,Morning,247,9,0.0364,2.33,Completed
PROD_0198071,2023-11-20,MACH_000062,PROD_04330,LOC_00246,Evening,150,0,0.0,2.29,Completed
PROD_0286834,2024-04-13,MACH_001477,PROD_03626,LOC_00155,Morning,365,6,0.0164,8.44,Completed
PROD_0279071,2024-09-09,MACH_000184,PROD_00670,LOC_00221,Night,446,20,0.0448,7.37,Completed
PROD_0002141,2023-03-26,MACH_001184,PROD_02540,LOC_00057,Night,483,7,0.0145,4.04,Completed
PROD_0050432,2023-04-11,MACH_001147,PROD_03098,LOC_00217,Night,359,8,0.0223,12.0,Completed
PROD_0160753,2024-08-04,MACH_001168,PROD_00745,LOC_00062,Morning,360,15,0.0417,6.76,Completed
PROD_0238848,2026-02-21,MACH_001223,PROD_02743,LOC_00105,Morning,231,0,0.0,6.89,Completed
PROD_0019114,2021-08-15,MACH_000323,PROD_00939,LOC_00205,Morning,79,0,0.0,5.55,Completed
PROD_0114002,2022-02-26,MACH_001363,PROD_01662,LOC_00006,Evening,137,1,0.0073,2.3,Completed
PROD_0258900,2025-05-29,MACH_000942,PROD_03184,LOC_00038,Evening,104,1,0.0096,9.82,Completed
PROD_0279489,2022-11-21,MACH_000180,PROD_03393,LOC_00179,Morning,123,1,0.0081,7.48,Completed
PROD_0049925,2024-04-21,MACH_000174,PROD_00557,LOC_00232,Evening,419,12,0.0286,11.85,Completed
PROD_0254926,2023-06-11,MACH_000883,PROD_01715,LOC_00141,Morning,92,0,0.0,5.56,In Progress
PROD_0279808,2022-08-14,MACH_001108,PROD_02605,LOC_00157,Evening,452,7,0.0155,4.06,In Progress
PROD_0262236,2023-07-20,MACH_000087,PROD_01145,LOC_00060,Evening,120,1,0.0083,11.29,Completed
PROD_0294595,2024-05-01,MACH_000775,PROD_02068,LOC_00236,Morning,328,5,0.0152,4.22,Completed
PROD_0034249,2023-12-01,MACH_000181,PROD_03816,LOC_00181,Morning,233,7,0.03,7.35,Completed
PROD_0133264,2026-03-29,MACH_000796,PROD_02475,LOC_00228,Night,89,0,0.0,6.69,Completed
PROD_0195300,2023-09-13,MACH_000363,PROD_03257,LOC_00079,Night,239,2,0.0084,3.54,Completed
PROD_0216460,2023-05-19,MACH_000801,PROD_00052,LOC_00173,Evening,499,15,0.0301,10.69,Completed
PROD_0141783,2022-12-29,MACH_000521,PROD_01925,LOC_00211,Night,369,4,0.0108,8.68,Completed
PROD_0294817,2021-01-09,MACH_000231,PROD_02016,LOC_00241,Morning,116,1,0.0086,7.9,Completed
PROD_0223504,2023-09-05,MACH_000354,PROD_04103,LOC_00131,Morning,226,8,0.0354,9.84,Completed
PROD_0140680,2021-08-10,MACH_000785,PROD_02964,LOC_00158,Night,392,3,0.0077,6.79,Completed
PROD_0153634,2022-04-14,MACH_000456,PROD_00569,LOC_00166,Evening,332,10,0.0301,2.34,Completed
PROD_0162919,2023-08-19,MACH_000227,PROD_02623,LOC_00081,Morning,348,0,0.0,3.72,Completed
PROD_0067795,2025-05-06,MACH_000382,PROD_03735,LOC_00054,Evening,428,13,0.0304,4.25,Completed
PROD_0181524,2021-09-08,MACH_000802,PROD_01937,LOC_00220,Morning,375,10,0.0267,11.96,In Progress
PROD_0028195,2021-07-03,MACH_000925,PROD_03421,LOC_00061,Night,431,17,0.0394,5.28,Completed
PROD_0009658,2025-09-14,MACH_000666,PROD_00308,LOC_00165,Morning,166,2,0.012,3.52,Completed
PROD_0009323,2023-09-13,MACH_001043,PROD_03423,LOC_00059,Morning,408,11,0.027,6.11,In Progress
PROD_0153984,2023-04-12,MACH_000155,PROD_02578,LOC_00093,Evening,146,1,0.0068,3.36,Completed
PROD_0006916,2025-06-06,MACH_001199,PROD_01350,LOC_00186,Night,312,3,0.0096,4.33,Completed
PROD_0245730,2025-12-19,MACH_000589,PROD_03258,LOC_00061,Night,257,2,0.0078,2.41,Failed
PROD_0280069,2024-08-01,MACH_000569,PROD_04008,LOC_00091,Evening,418,15,0.0359,2.15,Completed
PROD_0167289,2021-05-19,MACH_000651,PROD_02816,LOC_00207,Evening,91,0,0.0,11.93,Completed
PROD_0126792,2025-04-16,MACH_000346,PROD_02974,LOC_00002,Evening,365,1,0.0027,8.02,Completed
PROD_0005519,2021-12-21,MACH_000865,PROD_02972,LOC_00089,Morning,100,0,0.0,6.94,Completed
PROD_0261981,2024-05-01,MACH_001482,PROD_03167,LOC_00243,Morning,439,6,0.0137,6.47,UNKNOWN
PROD_0223204,2021-10-25,MACH_001114,PROD_03220,LOC_00104,Morning,220,1,0.0045,4.51,Completed
PROD_0067268,2024-03-21,MACH_001161,PROD_01150,LOC_00120,Night,238,4,0.0168,10.27,Completed
PROD_0271455,2025-04-07,MACH_000909,PROD_02601,LOC_00004,Evening,320,7,0.0219,10.17,Completed
PROD_0280728,2022-03-26,MACH_001158,PROD_04563,LOC_00227,Morning,418,11,0.0263,3.4,Completed
PROD_0094775,2025-12-29,MACH_000746,PROD_04353,LOC_00192,Morning,135,2,0.0148,3.95,Completed
PROD_0254766,2022-06-21,MACH_000817,PROD_03829,LOC_00159,Night,340,1,0.0029,11.54,Failed
PROD_0089846,2025-11-13,MACH_000126,PROD_00375,LOC_00089,Morning,239,3,0.0126,6.38,Completed
PROD_0271566,2022-02-06,MACH_000709,PROD_01906,LOC_00079,Night,405,6,0.0148,6.0,In Progress
PROD_0118435,2026-06-10,MACH_000772,PROD_02600,LOC_00040,Night,407,5,0.0123,5.62,Completed
PROD_0074335,2022-12-03,MACH_001400,PROD_02689,LOC_00221,Morning,138,1,0.0072,7.43,Completed
PROD_0233461,2021-12-14,MACH_000658,PROD_03556,LOC_00027,Night,78,2,0.0256,8.47,Completed
PROD_0262452,2023-04-05,MACH_000244,PROD_04939,LOC_00152,Night,121,0,0.0,2.95,Completed
PROD_0223646,2026-05-18,MACH_001132,PROD_04261,LOC_00008,Morning,487,20,0.0411,2.81,Completed
PROD_0018505,2021-10-01,MACH_000573,PROD_04855,LOC_00213,Evening,464,7,0.0151,5.02,Completed
PROD_0085730,2024-12-12,MACH_000875,PROD_02635,LOC_00036,Night,242,4,0.0165,2.25,In Progress
PROD_0021676,2023-02-10,MACH_000076,PROD_01570,LOC_00041,Morning,357,4,0.0112,10.95,Completed
PROD_0263884,2022-04-02,MACH_000619,PROD_02123,LOC_00240,Evening,73,2,0.0274,11.71,Completed
PROD_0181742,2023-12-15,MACH_000850,PROD_00017,LOC_00032,Morning,348,9,0.0259,2.62,In Progress
PROD_0018839,2024-09-06,MACH_001366,PROD_01419,LOC_00064,Morning,118,3,0.0254,3.54,Completed
PROD_0201380,2023-10-03,MACH_000111,PROD_00899,LOC_00150,Evening,143,3,0.021,7.17,Completed
PROD_0269140,2024-07-02,MACH_001396,PROD_01724,LOC_00029,Morning,113,4,0.0354,11.7,Completed
PROD_0052214,2025-07-11,MACH_000840,PROD_03947,LOC_00051,Evening,126,3,0.0238,4.11,Completed
PROD_0032811,2024-04-28,MACH_000993,PROD_04991,LOC_00114,Evening,52,0,0.0,9.77,Completed
PROD_0285923,2023-03-03,MACH_001318,PROD_02410,LOC_00095,Evening,460,10,0.0217,7.88,Completed
PROD_0240641,2026-02-10,MACH_001058,PROD_03395,LOC_00166,Night,169,4,0.0237,9.65,Completed
PROD_0175595,2026-06-25,MACH_000198,PROD_02391,LOC_00081,Night,489,4,0.0082,7.1,Completed
PROD_0037611,2023-02-14,MACH_001371,PROD_04651,LOC_00197,Night,346,5,0.0145,6.88,Completed
PROD_0176656,2025-01-23,MACH_000966,PROD_03154,LOC_00244,Night,106,4,0.0377,8.05,In Progress
PROD_0079272,2021-04-04,MACH_000794,PROD_02225,LOC_00088,Night,294,1,0.0034,6.0,Completed
PROD_0073802,2023-10-08,MACH_000319,PROD_04605,LOC_00101,Night,227,10,0.0441,8.98,Completed
PROD_0287959,2025-12-24,MACH_000580,PROD_04275,LOC_00198,Evening,164,4,0.0244,3.3,Completed
PROD_0205632,2026-02-19,MACH_001014,PROD_04506,LOC_00035,Morning,294,5,0.017,3.87,Completed
PROD_0127190,2024-05-20,MACH_000688,PROD_00379,LOC_00197,Morning,312,8,0.0256,8.86,Completed
PROD_0272535,2021-10-18,MACH_000048,PROD_02105,LOC_00020,Evening,125,5,0.04,4.62,Completed
PROD_0201595,2025-06-30,MACH_000808,PROD_02510,LOC_00004,Evening,246,3,0.0122,2.45,Completed
PROD_0151692,2022-10-20,MACH_001030,PROD_00191,LOC_00104,Evening,365,3,0.0082,3.4,Completed
PROD_0245511,2026-06-17,MACH_000468,PROD_03006,LOC_00156,Night,115,0,0.0,6.62,Completed
PROD_0055844,2022-03-13,MACH_000931,PROD_02764,LOC_00085,Morning,246,1,0.0041,2.39,Completed
PROD_0168482,2023-09-16,MACH_000917,PROD_01887,LOC_00059,Night,209,6,0.0287,5.88,Completed
PROD_0254439,2021-01-10,MACH_000968,PROD_00579,LOC_00137,Night,276,10,0.0362,7.79,Completed
PROD_0207389,2024-12-07,MACH_000522,PROD_01076,LOC_00046,Night,381,2,0.0052,5.04,Completed
PROD_0003295,2023-10-01,MACH_001146,PROD_03992,LOC_00065,Evening,299,5,0.0167,5.32,Completed
PROD_0279130,2021-01-27,MACH_001229,PROD_03199,LOC_00023,Night,393,18,0.0458,2.84,Completed
PROD_0146436,2021-12-28,MACH_000476,PROD_03056,LOC_00243,Evening,314,3,0.0096,8.8,Completed
PROD_0129081,2021-07-08,MACH_000389,PROD_01936,LOC_00037,Morning,447,18,0.0403,7.92,Completed
PROD_0027901,2023-07-09,MACH_000198,PROD_01477,LOC_00052,Evening,157,3,0.0191,11.16,Completed
PROD_0000372,2024-12-14,MACH_000281,PROD_00424,LOC_00088,Evening,383,16,0.0418,6.79,Failed
PROD_0137599,2021-05-11,MACH_000042,PROD_00768,LOC_00087,Morning,307,8,0.0261,11.51,Completed
PROD_0082439,2025-09-13,MACH_000553,PROD_04217,LOC_00048,Night,356,11,0.0309,3.71,Failed
PROD_0110331,2024-03-08,MACH_000859,PROD_03667,LOC_00116,Night,258,11,0.0426,6.95,Completed
PROD_0181547,2024-02-18,MACH_000167,PROD_00489,LOC_00144,Morning,65,2,0.0308,6.9,Completed
PROD_0073865,2023-12-08,MACH_001333,PROD_00737,LOC_00163,Morning,475,12,0.0253,5.81,UNKNOWN
PROD_0089332,2026-05-28,MACH_001065,PROD_02288,LOC_00038,Night,251,4,0.0159,10.77,UNKNOWN
PROD_0228714,2025-04-28,MACH_001304,PROD_03678,LOC_00233,Night,254,10,0.0394,3.56,Completed
PROD_0297897,2021-02-09,MACH_000014,PROD_04471,LOC_00107,Morning,122,1,0.0082,2.11,Completed
PROD_0089587,2024-07-26,MACH_001448,PROD_04228,LOC_00071,Night,499,11,0.022,6.43,Completed
PROD_0092961,2026-02-06,MACH_001431,PROD_02928,LOC_00095,Night,414,5,0.0121,4.63,Completed
PROD_0214251,2024-08-08,MACH_001140,PROD_04652,LOC_00198,Morning,312,14,0.0449,7.1,Completed
PROD_0235277,2024-07-08,MACH_000527,PROD_03254,LOC_00064,Night,438,4,0.0091,4.19,Completed
PROD_0296075,2025-11-13,MACH_001490,PROD_03437,LOC_00058,Morning,344,6,0.0174,4.54,In Progress
PROD_0281640,2024-06-12,MACH_001084,PROD_01337,LOC_00104,Morning,415,18,0.0434,4.46,Completed
PROD_0136095,2021-04-08,MACH_001283,PROD_02484,LOC_00223,Morning,198,2,0.0101,6.58,Completed
PROD_0188042,2021-09-29,MACH_000301,PROD_01826,LOC_00030,Night,458,13,0.0284,3.38,Completed
PROD_0278845,2025-03-26,MACH_000861,PROD_00214,LOC_00158,Morning,262,2,0.0076,6.74,Completed
PROD_0223616,2025-06-13,MACH_001026,PROD_00714,LOC_00236,Morning,223,2,0.009,11.53,Completed
PROD_0263717,2024-05-19,MACH_001402,PROD_03911,LOC_00138,Morning,159,0,0.0,7.43,Completed
PROD_0179857,2023-05-07,MACH_000983,PROD_03108,LOC_00183,Night,379,3,0.0079,7.76,In Progress
PROD_0259728,2023-08-17,MACH_000127,PROD_02070,LOC_00086,Morning,456,18,0.0395,2.0,Completed
PROD_0271232,2024-04-03,MACH_000638,PROD_02651,LOC_00235,Evening,74,2,0.027,8.14,Completed
PROD_0121369,2021-05-07,MACH_000922,PROD_00579,LOC_00046,Morning,483,17,0.0352,8.5,Failed
PROD_0229972,2025-12-29,MACH_000261,PROD_04521,LOC_00191,Morning,466,14,0.03,6.68,Completed
PROD_0206369,2025-06-21,MACH_000867,PROD_01769,LOC_00145,Evening,287,1,0.0035,6.48,Completed
PROD_0061486,2025-08-24,MACH_000494,PROD_03864,LOC_00118,Morning,102,4,0.0392,5.67,UNKNOWN
PROD_0286946,2024-12-24,MACH_000466,PROD_01443,LOC_00207,Morning,228,5,0.0219,11.72,Completed
PROD_0002549,2024-07-27,MACH_000016,PROD_02793,LOC_00165,Morning,85,1,0.0118,3.8,Completed
PROD_0285800,2021-12-30,MACH_000053,PROD_04145,LOC_00010,Morning,352,8,0.0227,10.45,Completed
PROD_0191415,2023-11-09,MACH_001271,PROD_03347,LOC_00145,Night,69,2,0.029,5.31,Completed
PROD_0012809,2022-01-04,MACH_000906,PROD_00792,LOC_00225,Night,176,2,0.0114,9.51,UNKNOWN
PROD_0181136,2025-08-25,MACH_000727,PROD_00255,LOC_00108,Evening,381,15,0.0394,4.95,Completed
PROD_0071030,2024-03-10,MACH_001417,PROD_00175,LOC_00173,Morning,481,10,0.0208,11.53,Completed
PROD_0207386,2021-02-24,MACH_000836,PROD_00262,LOC_00172,Night,372,5,0.0134,3.63,Completed
PROD_0149839,2021-07-18,MACH_000320,PROD_04300,LOC_00172,Night,168,0,0.0,4.23,Completed
PROD_0221187,2023-10-20,MACH_000467,PROD_04433,LOC_00249,Evening,159,2,0.0126,7.35,Completed
PROD_0275121,2023-02-08,MACH_000479,PROD_00764,LOC_00231,Evening,253,6,0.0237,8.04,Completed
PROD_0013564,2022-04-24,MACH_001384,PROD_02953,LOC_00044,Morning,297,1,0.0034,7.78,Completed
PROD_0067551,2021-09-22,MACH_000370,PROD_04033,LOC_00170,Night,379,16,0.0422,11.96,Completed
PROD_0117288,2024-03-06,MACH_001172,PROD_04753,LOC_00061,Evening,121,2,0.0165,4.55,UNKNOWN
PROD_0257170,2023-09-04,MACH_000124,PROD_03202,LOC_00098,Morning,387,7,0.0181,10.49,Completed
PROD_0057817,2022-06-29,MACH_000218,PROD_02643,LOC_00193,Evening,400,19,0.0475,7.52,Completed
PROD_0246787,2023-03-09,MACH_001010,PROD_03411,LOC_00245,Night,327,4,0.0122,4.53,In Progress
PROD_0031724,2024-06-02,MACH_001404,PROD_01199,LOC_00156,Evening,333,11,0.033,5.98,Completed
PROD_0242823,2021-02-10,MACH_000157,PROD_04847,LOC_00114,Night,414,4,0.0097,9.31,Completed
PROD_0016927,2021-10-04,MACH_001133,PROD_03302,LOC_00184,Evening,222,3,0.0135,7.2,Completed
PROD_0131100,2024-12-13,MACH_000001,PROD_02497,LOC_00126,Evening,492,9,0.0183,2.91,Completed
PROD_0196817,2025-03-20,MACH_001139,PROD_04184,LOC_00160,Morning,70,1,0.0143,4.24,Completed
PROD_0119064,2026-06-19,MACH_000770,PROD_02441,LOC_00121,Night,71,2,0.0282,3.16,Completed
PROD_0167838,2023-05-22,MACH_000358,PROD_00668,LOC_00221,Morning,181,0,0.0,4.55,Completed
PROD_0141976,2024-12-07,MACH_000495,PROD_00472,LOC_00211,Evening,238,1,0.0042,5.62,Completed
PROD_0050672,2026-06-03,MACH_000255,PROD_00264,LOC_00177,Evening,483,2,0.0041,11.54,Completed
PROD_0172139,2023-06-18,MACH_000269,PROD_00814,LOC_00138,Evening,448,17,0.0379,7.2,Completed
PROD_0212772,2025-02-01,MACH_001338,PROD_03203,LOC_00201,Morning,234,6,0.0256,10.89,Completed
PROD_0075322,2025-12-14,MACH_000618,PROD_03116,LOC_00040,Night,197,2,0.0102,8.08,Completed
PROD_0078433,2025-01-03,MACH_001268,PROD_00130,LOC_00061,Evening,80,2,0.025,7.35,Completed
PROD_0130684,2024-02-14,MACH_000291,PROD_04747,LOC_00030,Night,93,3,0.0323,3.76,Completed
PROD_0181043,2023-04-23,MACH_000289,PROD_02637,LOC_00009,Morning,387,4,0.0103,10.88,In Progress
PROD_0169203,2022-08-19,MACH_001050,PROD_00351,LOC_00064,Morning,175,4,0.0229,10.41,Completed
PROD_0276108,2021-05-26,MACH_000512,PROD_02733,LOC_00114,Evening,77,0,0.0,5.3,Completed
PROD_0079632,2023-05-24,MACH_001437,PROD_03264,LOC_00066,Evening,346,1,0.0029,3.12,Completed
PROD_0004869,2023-11-07,MACH_001362,PROD_01995,LOC_00046,Morning,430,16,0.0372,7.01,Completed
PROD_0115920,2024-03-19,MACH_000888,PROD_03220,LOC_00089,Morning,492,3,0.0061,5.85,Completed
PROD_0088895,2024-08-12,MACH_001308,PROD_04471,LOC_00220,Morning,352,10,0.0284,10.43,Completed
PROD_0225114,2024-07-26,MACH_001173,PROD_04472,LOC_00157,Evening,129,2,0.0155,9.08,Completed
PROD_0038476,2022-06-30,MACH_000654,PROD_02286,LOC_00030,Night,140,2,0.0143,9.18,Completed
PROD_0124917,2023-02-22,MACH_001353,PROD_00138,LOC_00065,Evening,209,9,0.0431,7.44,Completed
PROD_0103447,2023-12-13,MACH_000601,PROD_03712,LOC_00015,Evening,114,3,0.0263,10.02,In Progress
PROD_0137798,2021-10-04,MACH_000992,PROD_04244,LOC_00208,Morning,284,11,0.0387,3.04,Completed
PROD_0069790,2025-12-21,MACH_001095,PROD_00476,LOC_00119,Evening,462,16,0.0346,2.15,In Progress
PROD_0279913,2024-10-09,MACH_000678,PROD_00918,LOC_00033,Evening,151,2,0.0132,3.27,Completed
PROD_0076187,2026-06-08,MACH_001220,PROD_02265,LOC_00174,Evening,300,0,0.0,6.57,In Progress
PROD_0192428,2024-03-24,MACH_000630,PROD_03880,LOC_00108,Evening,147,0,0.0,4.37,Completed
PROD_0152269,2022-07-27,MACH_000851,PROD_03335,LOC_00141,Morning,66,0,0.0,2.26,Completed
PROD_0250885,2021-08-20,MACH_001363,PROD_02937,LOC_00156,Evening,234,1,0.0043,6.54,Completed
PROD_0221833,2025-04-11,MACH_000236,PROD_00898,LOC_00190,Evening,278,11,0.0396,2.04,Completed
PROD_0046598,2022-10-16,MACH_000207,PROD_02707,LOC_00131,Morning,87,3,0.0345,9.39,Completed
PROD_0166718,2025-07-20,MACH_000133,PROD_00419,LOC_00124,Evening,294,9,0.0306,9.51,Completed
PROD_0168192,2024-11-03,MACH_001111,PROD_02013,LOC_00092,Morning,121,1,0.0083,6.82,Completed
PROD_0299320,2023-06-25,MACH_001221,PROD_02280,LOC_00177,Morning,209,8,0.0383,11.34,Completed
PROD_0161588,2025-07-11,MACH_000052,PROD_03654,LOC_00210,Evening,130,3,0.0231,5.4,Completed
PROD_0178098,2022-08-01,MACH_000181,PROD_03744,LOC_00237,Evening,496,9,0.0181,9.97,Completed
PROD_0046517,2025-06-23,MACH_000897,PROD_04626,LOC_00058,Night,279,5,0.0179,9.56,Completed
PROD_0154421,2022-12-18,MACH_000428,PROD_01347,LOC_00051,Evening,251,11,0.0438,5.52,Completed
PROD_0199123,2025-04-08,MACH_000045,PROD_01739,LOC_00133,Evening,100,1,0.01,11.71,Completed
PROD_0240246,2026-04-14,MACH_000681,PROD_01333,LOC_00200,Evening,245,6,0.0245,8.09,Completed
PROD_0020129,2024-03-25,MACH_000861,PROD_02580,LOC_00106,Morning,160,2,0.0125,7.3,Completed
PROD_0060877,2021-10-12,MACH_000525,PROD_04023,LOC_00031,Evening,174,5,0.0287,10.32,Completed
PROD_0163962,2025-10-26,MACH_000517,PROD_03136,LOC_00081,Night,168,4,0.0238,11.79,Completed
PROD_0164027,2024-03-26,MACH_000914,PROD_00955,LOC_00038,Morning,144,4,0.0278,3.02,UNKNOWN
PROD_0210872,2024-11-18,MACH_000593,PROD_01583,LOC_00078,Night,161,0,0.0,2.47,Completed
PROD_0145968,2026-05-31,MACH_000161,PROD_01209,LOC_00179,Night,418,7,0.0167,7.05,Completed
PROD_0266293,2023-01-29,MACH_000631,PROD_02242,LOC_00215,Evening,84,1,0.0119,5.76,In Progress
PROD_0227671,2021-11-24,MACH_000696,PROD_00006,LOC_00037,Evening,439,15,0.0342,3.17,Completed
PROD_0215636,2025-12-01,MACH_001437,PROD_04213,LOC_00114,Night,146,6,0.0411,6.38,Completed
PROD_0048254,2021-05-19,MACH_001082,PROD_02527,LOC_00093,Morning,406,12,0.0296,10.72,Completed
PROD_0171602,2024-08-13,MACH_001106,PROD_04282,LOC_00238,Evening,193,2,0.0104,3.31,Completed
PROD_0292301,2023-09-30,MACH_001376,PROD_00438,LOC_00103,Evening,103,1,0.0097,6.62,Completed
PROD_0113563,2022-09-06,MACH_000635,PROD_04634,LOC_00057,Morning,314,9,0.0287,10.69,Completed
PROD_0287875,2021-05-15,MACH_001051,PROD_04234,LOC_00214,Evening,486,21,0.0432,5.16,Completed
PROD_0286800,2025-12-09,MACH_000512,PROD_02451,LOC_00006,Morning,199,0,0.0,10.25,Completed
PROD_0080699,2026-05-14,MACH_000819,PROD_01050,LOC_00052,Evening,278,4,0.0144,4.34,Completed
PROD_0085666,2022-05-06,MACH_001436,PROD_02038,LOC_00219,Evening,230,5,0.0217,6.71,Completed
PROD_0281066,2023-07-15,MACH_000890,PROD_04672,LOC_00065,Morning,295,6,0.0203,7.79,Completed
PROD_0043470,2024-07-17,MACH_001143,PROD_04069,LOC_00227,Evening,301,11,0.0365,7.15,Completed
